時刻,四日市霞発電所,大分 第２発電所,水島製油所　B工場,田原バイオマス発電所,相生バイオマス発電所,福島いわきバイオマス発電所,鹿島発電所,麻里布 第２発電所
2025/10/15 21:00,0,21000,24600,95000,0,102800,79000,0
2025/10/15 22:00,0,20000,24108,95000,0,102000,79000,0
2025/10/15 23:00,0,21000,23528,94000,0,102000,78000,0
2025/10/16 0:00,0,21000,23496,94000,0,102000,79000,0
2025/10/16 1:00,0,21000,23516,94000,0,102000,79000,0
2025/10/16 2:00,0,20000,23501,94000,0,102000,79000,0
2025/10/16 3:00,0,21000,23503,94000,0,102400,79000,0
2025/10/16 4:00,0,21000,23536,94000,0,102400,79000,0
2025/10/16 5:00,0,20000,23509,94000,0,102800,79000,0
2025/10/16 6:00,0,20000,23506,94000,0,102800,79000,0
2025/10/16 7:00,0,20000,23516,94000,0,102800,79000,0
2025/10/16 8:00,0,20000,23517,95000,0,102800,79000,0
2025/10/16 9:00,0,20000,25276,94000,0,102800,79000,0
2025/10/16 10:00,0,20000,27269,94000,0,102400,79000,0
2025/10/16 11:00,0,20000,27141,95000,0,102800,88000,0
2025/10/16 12:00,0,20000,28008,94000,0,102000,88000,0
2025/10/16 13:00,0,20000,28489,95000,0,102400,88000,0
2025/10/16 14:00,0,20000,28487,95000,0,101600,88000,0
2025/10/16 15:00,0,20000,28513,94000,0,102400,88000,0
2025/10/16 16:00,0,20000,28490,95000,0,101200,88000,0
2025/10/16 17:00,0,20000,28522,95000,0,101600,87000,0
2025/10/16 18:00,0,21000,28530,95000,0,101600,87000,0
2025/10/16 19:00,0,21000,28286,95000,0,102400,87000,0
2025/10/16 20:00,0,20000,27559,95000,0,102000,87000,0
2025/10/16 21:00,0,20000,27578,95000,0,102400,87000,0
2025/10/16 22:00,0,21000,27597,95000,0,102800,87000,0
2025/10/16 23:00,0,21000,27595,95000,0,102400,87000,0
2025/10/17 0:00,0,20000,27569,95000,0,102400,88000,0
2025/10/17 1:00,0,21000,27568,95000,558,102400,87000,0
2025/10/17 2:00,0,20000,27564,95000,20752,102800,87000,0
2025/10/17 3:00,0,21000,27583,95000,33348,102800,88000,0
2025/10/17 4:00,0,20000,27590,95000,72640,102400,88000,0
2025/10/17 5:00,0,20000,27595,95000,96948,102800,88000,0
2025/10/17 6:00,0,20000,27570,95000,99974,102800,88000,0
2025/10/17 7:00,0,20000,27573,95000,132815,102800,88000,0
2025/10/17 8:00,0,21000,27561,95000,138040,102400,87000,0
2025/10/17 9:00,0,20000,27580,94000,138084,102000,88000,0
2025/10/17 10:00,0,20000,27603,94000,158616,102000,88000,0
2025/10/17 11:00,0,20000,27588,95000,174191,102000,88000,0
2025/10/17 12:00,0,21000,27562,95000,176228,102400,87000,0
2025/10/17 13:00,0,20000,27537,95000,177687,102000,88000,0
2025/10/17 14:00,0,21000,27538,94000,176042,102000,87000,0
2025/10/17 15:00,0,21000,27555,94000,175310,102400,86000,0
2025/10/17 16:00,0,20000,27574,95000,176540,102000,87000,0
2025/10/17 17:00,0,20000,27531,95000,177586,102400,86000,0
2025/10/17 18:00,0,20000,27569,95000,169282,102000,86000,0
2025/10/17 19:00,0,20000,27538,95000,170872,102400,86000,0
2025/10/17 20:00,0,20000,27536,95000,178252,102000,86000,0
2025/10/17 21:00,0,21000,27542,95000,177152,102400,86000,0
2025/10/17 22:00,0,21000,27538,95000,176300,102400,86000,0
2025/10/17 23:00,0,21000,27519,94000,175785,102000,86000,0
2025/10/18 0:00,0,21000,27533,94000,179117,102000,86000,0
2025/10/18 1:00,0,21000,27496,94000,179104,102400,86000,0
2025/10/18 2:00,0,21000,27504,94000,177401,102800,86000,0
2025/10/18 3:00,0,21000,27479,94000,177931,102800,87000,0
2025/10/18 4:00,0,21000,27514,95000,179245,102800,86000,0
2025/10/18 5:00,0,21000,27506,94000,178586,102800,86000,0
2025/10/18 6:00,0,21000,27533,94000,177592,102800,86000,0
2025/10/18 7:00,0,21000,27552,94000,177718,102400,86000,0
2025/10/18 8:00,0,20000,27539,94000,178989,102800,86000,0
2025/10/18 9:00,0,20000,27514,94000,179102,102800,86000,0
2025/10/18 10:00,0,20000,27548,94000,177139,102800,86000,0
2025/10/18 11:00,0,20000,27532,94000,178009,102800,86000,0
2025/10/18 12:00,0,20000,27535,94000,177119,102800,86000,0
2025/10/18 13:00,0,20000,27520,94000,178064,102800,86000,0
2025/10/18 14:00,0,20000,27582,94000,176890,102800,85000,0
2025/10/18 15:00,0,20000,27586,94000,176468,102800,80000,0
2025/10/18 16:00,0,21000,27579,94000,177566,102800,86000,0
2025/10/18 17:00,0,20000,27575,94000,177160,102800,86000,0
2025/10/18 18:00,0,20000,27590,94000,176061,102800,86000,0
2025/10/18 19:00,0,20000,27623,94000,176056,102800,86000,0
2025/10/18 20:00,0,20000,27627,95000,175406,102800,86000,0
2025/10/18 21:00,0,21000,27617,94000,175607,102400,86000,0
2025/10/18 22:00,0,21000,27596,94000,174153,102400,86000,0
2025/10/18 23:00,0,21000,27602,95000,173917,102400,86000,0
2025/10/19 0:00,0,21000,27579,94000,175536,102000,87000,0
2025/10/19 1:00,0,20000,27580,95000,175232,102000,86000,0
2025/10/19 2:00,0,21000,27581,94000,173986,102400,87000,0
2025/10/19 3:00,0,21000,27579,95000,174674,102000,86000,0
2025/10/19 4:00,0,20000,27550,94000,175840,102400,86000,0
2025/10/19 5:00,0,20000,27550,94000,175773,102000,86000,0
2025/10/19 6:00,0,20000,27561,95000,173657,102400,86000,0
2025/10/19 7:00,0,20000,27548,94000,173963,102400,87000,0
2025/10/19 8:00,0,21000,27544,94000,177388,102400,87000,0
2025/10/19 9:00,0,20000,27505,94000,177805,101200,88000,0
2025/10/19 10:00,0,21000,27531,94000,167174,90400,87000,0
2025/10/19 11:00,0,21000,27515,94000,176337,69200,88000,0
2025/10/19 12:00,0,20000,27499,94000,177869,65200,87000,0
2025/10/19 13:00,0,21000,27496,94000,176571,64400,87000,0
2025/10/19 14:00,0,21000,27542,95000,174166,76000,87000,0
2025/10/19 15:00,0,21000,27508,95000,176324,90800,87000,0
2025/10/19 16:00,0,20000,27473,94000,177069,95200,87000,0
2025/10/19 17:00,0,20000,27498,94000,176592,98000,87000,0
2025/10/19 18:00,0,20000,27496,94000,175046,98000,87000,0
2025/10/19 19:00,0,20000,27485,95000,177156,98400,86000,0
2025/10/19 20:00,0,20000,27480,94000,178992,98800,86000,0
2025/10/19 21:00,0,20000,27507,94000,177989,100000,86000,0
2025/10/19 22:00,0,20000,27494,94000,176680,100800,86000,0
2025/10/19 23:00,0,20000,27451,94000,177833,100800,87000,0
2025/10/20 0:00,0,20000,27444,94000,177097,101200,87000,0
2025/10/20 1:00,0,20000,27469,95000,176111,100800,87000,0
2025/10/20 2:00,0,20000,27444,95000,175073,100800,86000,0
2025/10/20 3:00,0,20000,27451,95000,175982,100800,86000,0
2025/10/20 4:00,0,21000,27465,95000,177799,101600,86000,0
2025/10/20 5:00,0,20000,27478,95000,176994,102000,87000,0
2025/10/20 6:00,0,20000,27461,95000,177424,102400,86000,0
2025/10/20 7:00,0,20000,27472,94000,176298,102800,86000,0
2025/10/20 8:00,0,21000,27481,94000,178344,102800,87000,0
2025/10/20 9:00,0,20000,27496,94000,178346,101600,86000,0
2025/10/20 10:00,0,20000,27509,94000,176415,101200,86000,0
2025/10/20 11:00,0,21000,27482,96000,177258,101200,87000,0
2025/10/20 12:00,0,20000,27450,97000,177814,100800,87000,0
2025/10/20 13:00,0,21000,27480,97000,179824,101200,87000,0
2025/10/20 14:00,0,21000,27513,97000,167401,101200,87000,0
2025/10/20 15:00,0,20000,27510,97000,175039,101200,87000,0
2025/10/20 16:00,0,21000,27504,97000,177905,101600,87000,0
2025/10/20 17:00,0,20000,27494,97000,178607,102000,87000,0
2025/10/20 18:00,0,20000,27509,97000,173538,102000,87000,0
2025/10/20 19:00,0,20000,27518,97000,176986,101600,87000,0
2025/10/20 20:00,0,20000,27522,97000,178086,102400,87000,0
2025/10/20 21:00,0,20000,27516,98000,177122,102400,87000,0
2025/10/20 22:00,0,21000,27467,98000,175865,102000,87000,0
2025/10/20 23:00,0,21000,27483,98000,176134,102000,88000,0
2025/10/21 0:00,0,21000,27478,98000,176994,102000,88000,0
2025/10/21 1:00,0,21000,27471,98000,173863,102000,88000,0
2025/10/21 2:00,0,21000,27450,98000,176779,102000,88000,0
2025/10/21 3:00,0,21000,27440,98000,177211,102000,88000,0
2025/10/21 4:00,0,20000,27457,98000,177856,102400,88000,0
2025/10/21 5:00,0,20000,27466,98000,167396,102800,88000,0
2025/10/21 6:00,0,20000,27458,97000,178137,102800,88000,0
2025/10/21 7:00,0,20000,27461,97000,176242,103200,88000,0
2025/10/21 8:00,0,20000,27450,97000,176232,102800,88000,0
2025/10/21 9:00,0,20000,27434,97000,177639,102800,88000,0
2025/10/21 10:00,0,20000,27438,97000,175299,102800,87000,0
2025/10/21 11:00,0,20000,27444,97000,176983,102800,86000,0
2025/10/21 12:00,0,20000,27439,97000,177804,102800,86000,0
2025/10/21 13:00,0,20000,27449,97000,177134,102800,86000,0
2025/10/21 14:00,0,20000,27460,97000,177302,102800,86000,0
2025/10/21 15:00,0,20000,27469,97000,177877,102800,85000,0
2025/10/21 16:00,0,20000,27484,97000,179655,102800,86000,0
2025/10/21 17:00,0,20000,27478,97000,178148,102800,86000,0
2025/10/21 18:00,0,21000,27502,97000,177465,102800,85000,0
2025/10/21 19:00,0,20000,27471,97000,178412,103200,82000,0
2025/10/21 20:00,0,21000,27494,97000,178539,102800,82000,0
2025/10/21 21:00,0,20000,27464,97000,175230,102800,82000,0
2025/10/21 22:00,0,21000,27452,97000,177131,102800,82000,0
2025/10/21 23:00,0,21000,27466,97000,176529,102400,83000,0
2025/10/22 0:00,0,21000,27461,97000,178803,102400,81000,0
2025/10/22 1:00,0,21000,27460,98000,178697,102400,82000,0
2025/10/22 2:00,0,21000,27460,97000,178854,102800,82000,0
2025/10/22 3:00,0,21000,27472,97000,177442,102400,82000,0
2025/10/22 4:00,0,21000,27507,97000,178379,102800,83000,0
2025/10/22 5:00,0,21000,27506,97000,178546,103200,83000,0
2025/10/22 6:00,0,20000,27480,97000,177667,102800,83000,0
2025/10/22 7:00,0,21000,27495,97000,177693,103200,84000,0
2025/10/22 8:00,0,21000,27507,97000,179507,102800,84000,0
2025/10/22 9:00,0,21000,27485,97000,179321,102400,85000,0
2025/10/22 10:00,0,21000,27470,97000,177378,102000,86000,0
2025/10/22 11:00,0,21000,26708,97000,179493,102400,86000,0
2025/10/22 12:00,0,20000,24980,97000,179512,102400,86000,16000
2025/10/22 13:00,0,20000,24971,97000,180555,102000,86000,41000
2025/10/22 14:00,0,21000,24989,97000,177608,102400,86000,44000
2025/10/22 15:00,0,21000,24982,97000,170773,102400,86000,61000
2025/10/22 16:00,0,21000,24987,97000,180412,102400,86000,70000
2025/10/22 17:00,0,20000,24974,97000,179841,102800,85000,121000
2025/10/22 18:00,0,21000,24967,98000,178366,102800,85000,122000
2025/10/22 19:00,0,21000,24958,98000,176058,103200,85000,125000
2025/10/22 20:00,0,21000,24958,98000,175928,102800,85000,126000
2025/10/22 21:00,0,20000,24950,98000,179011,103200,85000,126000
2025/10/22 22:00,0,20000,24967,98000,176333,102800,86000,126000
2025/10/22 23:00,0,20000,24949,97000,176383,101200,86000,125000
2025/10/23 0:00,0,20000,24947,97000,178297,101600,86000,124000
2025/10/23 1:00,0,21000,23937,97000,177773,101600,86000,124000
2025/10/23 2:00,0,21000,23938,97000,176895,102000,86000,122000
2025/10/23 3:00,0,21000,23938,97000,176487,102000,86000,125000
2025/10/23 4:00,0,21000,23951,97000,178019,102000,86000,126000
2025/10/23 5:00,0,20000,23958,97000,177903,102400,86000,126000
2025/10/23 6:00,0,20000,23966,97000,176133,102400,86000,125000
2025/10/23 7:00,0,21000,23974,98000,176426,102400,86000,126000
2025/10/23 8:00,0,21000,23965,98000,178027,103200,86000,125000
2025/10/23 9:00,0,20000,23941,98000,178078,102800,87000,126000
2025/10/23 10:00,0,21000,23908,98000,176922,102800,86000,123000
2025/10/23 11:00,0,21000,23891,98000,179557,102800,86000,126000
2025/10/23 12:00,0,20000,23753,98000,180067,102800,86000,125000
2025/10/23 13:00,0,21000,23636,98000,179647,102800,86000,125000
2025/10/23 14:00,0,20000,23887,98000,177513,103200,86000,125000
2025/10/23 15:00,0,21000,23902,98000,178444,102800,86000,126000
2025/10/23 16:00,0,21000,23913,98000,179696,102800,86000,125000
2025/10/23 17:00,0,21000,23939,98000,179818,102800,85000,125000
2025/10/23 18:00,0,20000,23931,98000,178082,102800,85000,125000
2025/10/23 19:00,0,20000,23925,98000,178674,103200,85000,120000
2025/10/23 20:00,0,20000,23913,98000,178310,102800,85000,126000
2025/10/23 21:00,0,20000,23920,98000,180014,103200,85000,126000
2025/10/23 22:00,0,20000,23909,98000,178285,102800,85000,127000
2025/10/23 23:00,0,20000,23905,98000,177686,102400,86000,122000
2025/10/24 0:00,0,20000,23925,98000,178305,102400,86000,124000
2025/10/24 1:00,0,20000,23923,98000,177736,101600,86000,121000
2025/10/24 2:00,0,20000,23908,98000,175413,100800,86000,125000
2025/10/24 3:00,0,21000,23927,98000,176994,100800,86000,126000
2025/10/24 4:00,0,21000,23953,98000,177944,100800,86000,127000
2025/10/24 5:00,0,20000,23947,98000,177197,101200,86000,126000
2025/10/24 6:00,0,20000,23947,98000,176323,101200,86000,127000
2025/10/24 7:00,0,20000,23945,98000,176621,102400,86000,126000
2025/10/24 8:00,0,20000,23936,98000,178099,103200,86000,126000
2025/10/24 9:00,0,20000,23915,98000,177874,102400,86000,127000
2025/10/24 10:00,0,21000,23911,98000,175737,102400,86000,124000
2025/10/24 11:00,0,20000,23877,98000,176405,102400,86000,124000
2025/10/24 12:00,0,21000,23832,98000,177541,102000,86000,123000
2025/10/24 13:00,0,20000,23855,98000,177721,102800,86000,122000
2025/10/24 14:00,0,21000,23873,98000,172340,102400,86000,123000
2025/10/24 15:00,0,21000,23880,98000,174160,102000,86000,126000
2025/10/24 16:00,0,21000,23905,98000,177446,102400,86000,124000
2025/10/24 17:00,0,21000,23951,98000,177572,102800,86000,124000
2025/10/24 18:00,0,20000,23969,98000,176798,102400,86000,124000
2025/10/24 19:00,0,21000,23982,98000,177099,102800,85000,124000
2025/10/24 20:00,0,21000,23995,98000,178048,102800,86000,125000
2025/10/24 21:00,0,21000,23979,98000,177856,102800,86000,124000
2025/10/24 22:00,0,20000,23991,98000,178129,103200,86000,124000
2025/10/24 23:00,0,20000,23981,98000,178903,102800,86000,124000
2025/10/25 0:00,0,20000,23997,97000,181437,103200,86000,124000
2025/10/25 1:00,0,20000,24011,97000,168471,102400,86000,123000
2025/10/25 2:00,0,20000,24017,98000,176544,103200,86000,125000
2025/10/25 3:00,0,20000,24010,98000,178220,102800,87000,124000
2025/10/25 4:00,0,20000,24029,98000,179269,102800,86000,124000
2025/10/25 5:00,0,20000,24032,97000,177731,103200,86000,124000
2025/10/25 6:00,0,20000,24020,97000,177854,102800,86000,123000
2025/10/25 7:00,0,20000,24006,97000,178041,102800,87000,124000
2025/10/25 8:00,0,20000,24016,97000,179109,103200,87000,124000
2025/10/25 9:00,0,20000,24023,97000,178608,102800,87000,124000
2025/10/25 10:00,0,20000,24031,97000,177274,102400,86000,122000
2025/10/25 11:00,0,20000,24010,97000,178799,102400,87000,124000
2025/10/25 12:00,0,20000,23970,97000,179445,102400,87000,124000
2025/10/25 13:00,0,20000,23969,97000,178156,102400,87000,124000
2025/10/25 14:00,0,21000,24003,97000,175533,102400,87000,124000
2025/10/25 15:00,0,20000,23976,97000,176640,102400,87000,125000
2025/10/25 16:00,0,20000,24009,97000,177623,102800,84000,125000
2025/10/25 17:00,0,20000,24009,97000,174785,102800,85000,125000
2025/10/25 18:00,0,20000,24002,97000,175407,102800,85000,125000
2025/10/25 19:00,0,20000,23853,97000,174580,103200,85000,125000
2025/10/25 20:00,0,20000,24027,97000,173577,102800,86000,124000
2025/10/25 21:00,0,21000,23998,97000,176664,102800,86000,124000
2025/10/25 22:00,0,21000,24024,97000,176794,102800,86000,123000
2025/10/25 23:00,0,21000,24003,97000,176894,102400,86000,124000
2025/10/26 0:00,0,20000,23999,97000,176057,102400,86000,123000
2025/10/26 1:00,0,20000,23962,97000,175048,101600,86000,122000
2025/10/26 2:00,0,20000,23969,98000,174673,102000,86000,124000
2025/10/26 3:00,0,21000,23993,98000,174979,101600,86000,124000
2025/10/26 4:00,0,21000,23993,97000,176190,102000,86000,125000
2025/10/26 5:00,0,21000,23985,97000,175244,102400,88000,124000
2025/10/26 6:00,0,20000,23987,97000,174927,102400,87000,125000
2025/10/26 7:00,0,20000,24006,97000,175004,102800,87000,124000
2025/10/26 8:00,0,21000,24003,97000,176210,102400,87000,125000
2025/10/26 9:00,0,20000,24002,97000,172255,102400,87000,124000
2025/10/26 10:00,0,20000,23995,97000,174812,102800,87000,122000
2025/10/26 11:00,0,21000,23988,97000,175080,102400,86000,123000
2025/10/26 12:00,0,21000,24002,97000,176262,102400,87000,123000
2025/10/26 13:00,0,20000,24024,97000,174653,102800,87000,124000
2025/10/26 14:00,0,20000,24025,97000,173765,102400,86000,123000
2025/10/26 15:00,0,21000,24019,97000,175318,102400,86000,123000
2025/10/26 16:00,0,21000,24011,97000,175886,102000,86000,123000
2025/10/26 17:00,0,20000,24016,97000,175095,102400,87000,123000
2025/10/26 18:00,0,20000,24012,97000,175124,102000,87000,123000
2025/10/26 19:00,0,20000,24033,97000,175186,102000,86000,123000
2025/10/26 20:00,0,20000,24040,97000,176242,102400,86000,122000
2025/10/26 21:00,0,21000,24026,98000,175608,102400,86000,123000
2025/10/26 22:00,0,20000,24030,98000,175341,102000,86000,124000
2025/10/26 23:00,0,20000,24036,98000,174556,102400,86000,124000
2025/10/27 0:00,0,20000,24047,97000,176430,102000,86000,123000
2025/10/27 1:00,0,20000,24044,97000,175448,102400,87000,123000
2025/10/27 2:00,0,20000,24030,97000,174632,102000,86000,125000
2025/10/27 3:00,0,21000,24035,97000,174975,102400,87000,125000
2025/10/27 4:00,0,21000,24065,97000,176175,102400,86000,124000
2025/10/27 5:00,0,21000,24117,97000,175060,102000,86000,124000
2025/10/27 6:00,0,20000,24061,97000,174549,102800,86000,124000
2025/10/27 7:00,0,21000,24075,97000,174714,102800,86000,124000
2025/10/27 8:00,0,20000,24066,97000,176001,102400,86000,124000
2025/10/27 9:00,0,21000,24034,97000,175644,102800,86000,123000
2025/10/27 10:00,0,21000,23827,97000,173909,102400,86000,123000
2025/10/27 11:00,0,20000,22549,97000,175955,102400,86000,124000
2025/10/27 12:00,0,20000,22316,97000,176175,102800,86000,124000
2025/10/27 13:00,0,20000,22025,97000,175977,102400,86000,123000
2025/10/27 14:00,0,20000,22610,97000,171660,102800,86000,123000
2025/10/27 15:00,0,21000,22869,97000,166786,102400,86000,124000
2025/10/27 16:00,0,21000,24075,97000,175916,102000,86000,125000
2025/10/27 17:00,0,20000,24095,97000,172100,102400,86000,125000
2025/10/27 18:00,0,20000,24096,98000,174728,102800,85000,125000
2025/10/27 19:00,0,20000,24085,98000,174088,102800,86000,125000
2025/10/27 20:00,0,20000,24079,98000,175604,102800,85000,124000
2025/10/27 21:00,0,21000,24098,98000,174997,102400,85000,124000
2025/10/27 22:00,0,21000,24084,98000,172599,102400,85000,123000
2025/10/27 23:00,0,20000,24085,97000,173493,102400,85000,123000
2025/10/28 0:00,0,20000,24067,97000,175253,102400,86000,124000
2025/10/28 1:00,0,21000,25096,97000,175573,102400,86000,123000
2025/10/28 2:00,0,21000,25082,97000,174505,102400,86000,125000
2025/10/28 3:00,0,21000,25110,97000,174482,102400,86000,124000
2025/10/28 4:00,0,21000,25128,97000,175452,102400,86000,124000
2025/10/28 5:00,0,20000,25135,97000,174811,102800,86000,124000
2025/10/28 6:00,0,20000,25146,98000,174181,102400,86000,123000
2025/10/28 7:00,0,20000,25149,97000,174300,103200,85000,125000
2025/10/28 8:00,0,20000,25144,97000,176302,102800,86000,124000
2025/10/28 9:00,0,20000,25103,97000,172892,102800,86000,125000
2025/10/28 10:00,0,20000,25070,97000,167878,102400,86000,123000
2025/10/28 11:00,0,20000,25048,97000,168687,90800,86000,123000
2025/10/28 12:00,0,20000,25023,97000,166758,68000,86000,123000
2025/10/28 13:00,0,20000,25073,97000,168305,65600,86000,123000
2025/10/28 14:00,0,20000,25020,97000,168143,74800,86000,123000
2025/10/28 15:00,0,21000,25001,97000,167358,90000,86000,124000
2025/10/28 16:00,0,21000,25022,97000,166693,96400,86000,124000
2025/10/28 17:00,0,21000,25037,97000,168597,99600,87000,124000
2025/10/28 18:00,0,21000,25051,98000,169858,101200,86000,124000
2025/10/28 19:00,0,21000,25067,98000,168892,101600,86000,123000
2025/10/28 20:00,0,21000,25062,98000,169595,101600,86000,124000
2025/10/28 21:00,0,21000,25057,98000,172792,102400,86000,124000
2025/10/28 22:00,0,21000,25074,98000,174799,101600,86000,123000
2025/10/28 23:00,0,21000,25065,97000,172644,102000,86000,124000
2025/10/29 0:00,0,21000,25073,97000,175205,102000,86000,124000
2025/10/29 1:00,0,21000,25067,97000,174624,102000,86000,124000
2025/10/29 2:00,0,20000,25085,98000,173731,102000,86000,124000
2025/10/29 3:00,0,21000,25098,98000,174430,102000,86000,123000
2025/10/29 4:00,0,21000,25113,98000,175025,102400,86000,125000
2025/10/29 5:00,0,20000,25128,97000,174363,102000,87000,125000
2025/10/29 6:00,0,20000,25112,97000,173555,102800,86000,125000
2025/10/29 7:00,0,20000,25104,98000,175617,103200,87000,124000
2025/10/29 8:00,0,20000,25112,98000,173251,102800,87000,126000
2025/10/29 9:00,0,20000,25069,97000,166290,102800,87000,124000
2025/10/29 10:00,0,20000,24995,98000,156415,102400,87000,125000
2025/10/29 11:00,0,21000,25014,97000,160133,86400,86000,124000
2025/10/29 12:00,0,20000,24999,97000,161558,65600,87000,124000
2025/10/29 13:00,0,20000,24982,97000,160169,63600,87000,124000
2025/10/29 14:00,0,21000,25016,97000,155247,72400,87000,123000
2025/10/29 15:00,0,21000,25014,97000,156024,87200,87000,121000
2025/10/29 16:00,0,21000,25054,97000,158408,97200,86000,126000
2025/10/29 17:00,0,21000,25098,97000,157079,101200,86000,134000
2025/10/29 18:00,0,20000,25106,98000,158701,102400,86000,133000
2025/10/29 19:00,0,20000,25550,98000,153136,102800,86000,134000
2025/10/29 20:00,0,20000,26029,98000,164673,102400,87000,134000
2025/10/29 21:00,0,20000,26043,98000,166432,102000,86000,134000
2025/10/29 22:00,0,20000,26068,98000,164529,101600,86000,134000
2025/10/29 23:00,0,21000,26052,97000,163297,101600,86000,134000
2025/10/30 0:00,0,21000,26047,97000,169986,101600,86000,134000
2025/10/30 1:00,0,21000,26536,97000,174896,101600,86000,134000
2025/10/30 2:00,0,21000,26549,97000,173229,101600,86000,134000
2025/10/30 3:00,0,21000,26570,97000,174014,102000,87000,134000
2025/10/30 4:00,0,21000,26596,98000,174950,102400,87000,134000
2025/10/30 5:00,0,21000,26597,98000,174665,103200,87000,133000
2025/10/30 6:00,0,20000,26585,98000,173136,102800,87000,135000
2025/10/30 7:00,0,20000,26588,98000,173925,103200,87000,102000
2025/10/30 8:00,0,21000,26591,98000,174947,103200,86000,80000
2025/10/30 9:00,0,20000,26566,98000,174613,102800,86000,79000
2025/10/30 10:00,0,21000,26577,98000,171850,102400,86000,79000
2025/10/30 11:00,0,20000,26546,98000,172839,85600,87000,82000
2025/10/30 12:00,0,21000,26491,98000,172744,62800,88000,82000
2025/10/30 13:00,0,21000,26486,98000,172692,59600,88000,82000
2025/10/30 14:00,0,20000,26518,98000,170657,64800,88000,81000
2025/10/30 15:00,0,20000,26547,98000,171980,80000,88000,80000
2025/10/30 16:00,0,20000,26580,98000,174927,84000,88000,79000
2025/10/30 17:00,0,21000,26562,98000,168818,90800,88000,82000
2025/10/30 18:00,0,20000,26562,98000,170933,98000,88000,81000
2025/10/30 19:00,0,20000,26571,98000,173329,100800,88000,81000
2025/10/30 20:00,0,20000,26563,98000,162855,101200,88000,80000
2025/10/30 21:00,0,21000,26559,98000,166020,101200,88000,81000
2025/10/30 22:00,0,21000,26556,98000,169210,101600,87000,101000
2025/10/30 23:00,0,20000,26542,98000,171407,101200,87000,124000
2025/10/31 0:00,0,20000,26540,98000,174035,101200,87000,126000
2025/10/31 1:00,0,20000,27565,98000,172725,100800,86000,124000
2025/10/31 2:00,0,20000,27550,98000,172080,101600,87000,123000
2025/10/31 3:00,0,21000,27587,98000,171647,102000,87000,121000
2025/10/31 4:00,0,20000,27586,98000,173508,102400,87000,123000
2025/10/31 5:00,0,21000,27591,98000,172918,103200,87000,123000
2025/10/31 6:00,0,20000,27594,98000,171708,102800,87000,124000
2025/10/31 7:00,0,21000,27600,98000,171910,103200,87000,123000
2025/10/31 8:00,0,20000,27595,98000,173025,102800,87000,123000
2025/10/31 9:00,0,21000,27618,97000,172768,102800,88000,123000
2025/10/31 10:00,0,20000,27619,97000,170744,102400,87000,124000
2025/10/31 11:00,0,20000,27602,98000,172477,102400,87000,123000
2025/10/31 12:00,0,20000,27571,98000,165715,102400,87000,122000
2025/10/31 13:00,0,20000,27573,98000,172733,102800,88000,123000
2025/10/31 14:00,0,21000,27565,98000,162526,103200,88000,123000
2025/10/31 15:00,0,21000,27575,97000,163237,102800,88000,122000
2025/10/31 16:00,0,20000,27561,97000,169868,102800,88000,122000
2025/10/31 17:00,0,21000,27563,97000,173872,102800,88000,122000
2025/10/31 18:00,0,20000,27572,98000,176286,102800,86000,122000
2025/10/31 19:00,0,20000,27563,98000,177243,103200,86000,123000
2025/10/31 20:00,0,20000,27555,98000,178574,102800,86000,122000
2025/10/31 21:00,0,20000,27554,98000,177545,102800,87000,123000
2025/10/31 22:00,0,20000,27551,98000,174594,102800,87000,122000
2025/10/31 23:00,0,20000,27534,98000,175027,102400,87000,124000
2025/11/1 0:00,0,20000,27523,97000,175553,101600,86000,123000
2025/11/1 1:00,0,20000,27496,97000,174901,101200,86000,123000
2025/11/1 2:00,0,20000,27495,97000,173479,101200,85000,123000
2025/11/1 3:00,0,20000,27516,97000,172122,101600,86000,122000
2025/11/1 4:00,0,20000,27518,98000,174336,102000,86000,122000
2025/11/1 5:00,0,21000,27563,98000,175017,102800,86000,122000
2025/11/1 6:00,0,20000,27530,98000,172463,102400,86000,122000
2025/11/1 7:00,0,20000,27566,97000,171985,102400,86000,122000
2025/11/1 8:00,0,21000,27564,97000,173296,102800,86000,123000
2025/11/1 9:00,0,20000,27528,68000,173142,102400,86000,122000
2025/11/1 10:00,0,21000,27576,52000,171080,100800,86000,122000
2025/11/1 11:00,0,21000,27520,55000,172569,82800,86000,122000
2025/11/1 12:00,0,21000,27458,55000,172456,67200,87000,122000
2025/11/1 13:00,0,20000,27529,55000,173379,66800,87000,122000
2025/11/1 14:00,0,21000,27494,58000,170865,78000,87000,122000
2025/11/1 15:00,0,20000,27469,86000,170359,96400,87000,122000
2025/11/1 16:00,0,21000,27522,97000,170307,98000,86000,123000
2025/11/1 17:00,0,21000,27534,97000,170926,101200,86000,122000
2025/11/1 18:00,0,21000,27517,97000,171309,102800,86000,122000
2025/11/1 19:00,0,20000,27553,98000,171437,102800,86000,123000
2025/11/1 20:00,0,21000,27539,97000,171665,102800,86000,122000
2025/11/1 21:00,0,21000,27519,98000,172047,102800,86000,123000
2025/11/1 22:00,0,21000,27535,97000,170860,102800,86000,123000
2025/11/1 23:00,0,20000,27537,97000,172962,103200,86000,123000
2025/11/2 0:00,0,20000,27531,97000,173682,102800,85000,122000
2025/11/2 1:00,0,20000,27534,97000,172597,102400,86000,123000
2025/11/2 2:00,0,20000,27516,97000,172130,101600,86000,123000
